filename,width,height,class,xmin,ymin,xmax,ymax
jtl36210.JPEG,672,376,person,325,0,441,363
jtl29330.JPEG,640,480,person,282,25,382,415
jtl5540.JPEG,640,480,person,265,34,365,424
positivos2084.jpg,227,227,person,4,1,110,205
jtl28990.JPEG,640,480,person,164,106,246,388
jtl20300.JPEG,640,480,person,257,37,351,405
positivos2090.jpg,227,227,person,49,1,128,152
jtl8070.JPEG,672,376,person,278,40,345,318
positivos1599.jpg,227,227,person,88,1,227,227
jtl24600.JPEG,640,480,person,323,103,393,381
positivos970.jpg,227,227,person,1,1,46,227
positivos637.jpg,227,227,person,138,1,227,200
positivos1406.jpg,227,227,person,60,1,227,227
jtl55600.JPEG,672,376,person,282,0,394,340
jtl18700.JPEG,640,480,person,296,14,396,406
jtl47210.JPEG,672,376,person,314,19,413,324
positivos145.jpg,227,227,person,40,1,205,227
jtl15230.JPEG,672,376,person,340,0,434,367
positivos1412.jpg,227,227,person,57,1,139,204
jtl14890.JPEG,672,376,person,336,9,417,358
jtl43710.JPEG,672,376,person,157,0,242,336
jtl11730.JPEG,672,376,person,282,0,381,367
positivos623.jpg,227,227,person,47,1,158,227
jtl3910.JPEG,640,480,person,249,34,349,424
jtl14660.JPEG,672,376,person,300,0,381,349
jtl6840.JPEG,672,376,person,260,27,327,318
jtl46640.JPEG,672,376,person,291,31,367,304
positivos2133.jpg,227,227,person,87,1,188,199
jtl42340.JPEG,672,376,person,420,0,538,354
jtl50750.JPEG,672,376,person,345,3,426,348
jtl39080.JPEG,672,376,person,293,4,396,349
jtl19350.JPEG,640,480,person,284,8,390,427
jtl54250.JPEG,672,376,person,309,54,421,257
jtl33220.JPEG,640,480,person,305,36,405,426
positivos192.jpg,227,227,person,138,35,178,164
jtl28600.JPEG,640,480,person,311,48,411,438
jtl37720.JPEG,672,376,person,251,0,363,367
jtl32880.JPEG,640,480,person,260,36,360,426
positivos48.jpg,227,227,person,78,20,133,173
jtl25330.JPEG,640,480,person,315,11,421,427
positivos838.jpg,227,227,person,171,1,227,187
jtl21630.JPEG,640,480,person,340,20,437,433
jtl9540.JPEG,672,376,person,305,9,413,336
positivos810.jpg,227,227,person,16,18,54,172
jtl24760.JPEG,640,480,person,272,14,378,433
jtl8110.JPEG,672,376,person,300,0,381,314
jtl40580.JPEG,672,376,person,323,15,390,306
jtl5420.JPEG,640,480,person,104,34,204,424
jtl32670.JPEG,640,480,person,257,43,357,433
jtl44080.JPEG,672,376,person,290,0,369,327
jtl1120.JPEG,672,376,person,293,69,347,289
jtl29250.JPEG,640,480,person,231,17,331,407
jtl36370.JPEG,672,376,person,273,0,354,327
jtl31190.JPEG,640,480,person,0,40,64,430
jtl43260.JPEG,672,376,person,305,18,377,309
jtl35490.JPEG,672,376,person,297,0,396,345
positivos1162.jpg,227,227,person,64,1,174,227
jtl47760.JPEG,672,376,person,318,9,417,314
jtl27080.JPEG,640,480,person,276,62,376,452
jtl18270.JPEG,640,480,person,254,28,354,405
jtl55370.JPEG,672,376,person,270,4,391,336
positivos1176.jpg,227,227,person,9,1,94,203
positivos1610.jpg,227,227,person,57,1,149,207
jtl23580.JPEG,640,480,person,278,65,372,394
positivos347.jpg,227,227,person,41,1,192,227
jtl51670.JPEG,672,376,person,394,0,475,332
jtl50.JPEG,672,376,person,388,0,469,367
jtl19620.JPEG,640,480,person,331,28,431,420
jtl50220.JPEG,672,376,person,303,54,375,291
positivos409.jpg,227,227,person,1,1,79,227
jtl7790.JPEG,672,376,person,278,36,345,314
jtl42630.JPEG,672,376,person,354,4,462,344
jtl47990.JPEG,672,376,person,335,4,425,318
jtl10610.JPEG,672,376,person,251,0,372,367
jtl2830.JPEG,672,376,person,318,16,399,348
jtl3290.JPEG,672,376,person,294,48,352,317
jtl46330.JPEG,672,376,person,211,9,305,341
jtl14310.JPEG,672,376,person,367,18,470,354
jtl820.JPEG,672,376,person,146,3,222,343
jtl21340.JPEG,640,480,person,262,84,344,407
jtl25640.JPEG,640,480,person,292,103,365,378
jtl28370.JPEG,640,480,person,321,30,421,420
jtl17180.JPEG,640,480,person,98,58,198,448
jtl37250.JPEG,672,376,person,327,22,399,300
jtl4500.JPEG,640,480,person,264,34,364,424
positivos384.jpg,227,227,person,74,1,150,199
jtl13480.JPEG,672,376,person,278,0,377,367
jtl33750.JPEG,640,480,person,305,36,405,426
jtl29720.JPEG,640,480,person,321,42,421,432
jtl36600.JPEG,672,376,person,269,0,366,340
positivos1823.jpg,227,227,person,1,1,128,227
jtl1450.JPEG,672,376,person,314,0,395,363
jtl32300.JPEG,640,480,person,245,37,345,427
jtl5150.JPEG,640,480,person,269,31,369,421
jtl20710.JPEG,640,480,person,323,87,405,380
positivos1189.jpg,227,227,person,1,1,81,224
jtl8460.JPEG,672,376,person,260,27,327,305
positivos1837.jpg,227,227,person,83,1,157,169
jtl24210.JPEG,640,480,person,333,47,430,415
jtl42870.JPEG,672,376,person,273,9,389,345
jtl10850.JPEG,672,376,person,305,0,413,358
jtl31120.JPEG,640,480,person,300,16,400,406
jtl6370.JPEG,640,480,person,48,37,148,427
jtl54960.JPEG,672,376,person,320,1,383,350
jtl23530.JPEG,640,480,person,295,12,392,425
positivos1878.jpg,227,227,person,127,1,227,227
jtl19860.JPEG,640,480,person,252,1,370,450
jtl38110.JPEG,672,376,person,349,45,434,265
jtl50290.JPEG,672,376,person,361,7,437,285
jtl22160.JPEG,640,480,person,312,107,385,382
positivos1688.jpg,227,227,person,34,1,205,227
jtl51830.JPEG,672,376,person,242,0,318,358
jtl19690.JPEG,640,480,person,339,76,421,402
jtl39540.JPEG,672,376,person,314,0,413,354
jtl3220.JPEG,672,376,person,291,72,349,296
jtl46380.JPEG,672,376,person,116,18,241,332
jtl34070.JPEG,640,480,person,224,37,324,427
jtl7720.JPEG,672,376,person,318,49,376,282
jtl15900.JPEG,640,480,person,291,36,391,426
jtl42680.JPEG,672,376,person,354,0,430,309
jtl47920.JPEG,672,376,person,294,22,361,327
jtl2880.JPEG,672,376,person,0,0,0,0
positivos446.jpg,227,227,person,130,1,227,222
jtl48420.JPEG,672,376,person,291,0,354,349
jtl20950.JPEG,640,480,person,455,34,552,417
positivos1111.jpg,227,227,person,1,1,69,223
jtl9080.JPEG,672,376,person,336,4,444,331
positivos1677.jpg,227,227,person,1,1,147,177
positivos320.jpg,227,227,person,98,19,158,168
jtl41410.JPEG,672,376,person,291,4,412,353
jtl13430.JPEG,672,376,person,300,0,403,367
jtl45110.JPEG,672,376,person,399,18,475,273
jtl17130.JPEG,640,480,person,225,36,325,426
jtl40040.JPEG,672,376,person,305,9,381,287
jtl33910.JPEG,640,480,person,245,37,345,427
jtl49070.JPEG,672,376,person,438,22,514,300
jtl52450.JPEG,672,376,person,358,0,430,332
jtl25800.JPEG,640,480,person,292,16,404,447
positivos1139.jpg,227,227,person,1,1,185,226
jtl38460.JPEG,672,376,person,190,4,302,367
positivos687.jpg,227,227,person,1,1,67,211
jtl23040.JPEG,640,480,person,291,4,388,417
jtl6600.JPEG,640,480,person,336,34,436,424
jtl310.JPEG,672,376,person,300,0,381,363
jtl14820.JPEG,672,376,person,297,0,413,363
jtl31450.JPEG,640,480,person,332,13,432,403
jtl2300.JPEG,672,376,person,305,39,381,321
jtl15280.JPEG,672,376,person,260,4,363,349
jtl35150.JPEG,672,376,person,358,0,448,349
jtl30000.JPEG,640,480,person,279,24,379,414
jtl7250.JPEG,672,376,person,354,18,435,287
jtl34500.JPEG,672,376,person,255,7,336,334
jtl43950.JPEG,672,376,person,385,0,493,340
positivos863.jpg,227,227,person,130,15,196,173
jtl39030.JPEG,672,376,person,248,0,347,349
jtl55840.JPEG,672,376,person,285,0,406,332
jtl22410.JPEG,640,480,person,297,115,370,390
positivos2197.jpg,227,227,person,20,1,227,227
jtl18940.JPEG,640,480,person,266,55,351,408
jtl37790.JPEG,672,376,person,314,0,408,323
jtl17440.JPEG,640,480,person,228,48,328,438
jtl32830.JPEG,640,480,person,331,37,431,427
jtl45460.JPEG,672,376,person,300,22,376,300
jtl33290.JPEG,640,480,person,263,42,363,432
positivos1313.jpg,227,227,person,3,1,150,227
jtl13140.JPEG,672,376,person,228,0,362,367
jtl41160.JPEG,672,376,person,318,13,390,309
positivos644.jpg,227,227,person,35,1,87,181
jtl21680.JPEG,640,480,person,360,4,469,456
positivos650.jpg,227,227,person,65,1,173,220
jtl53570.JPEG,672,376,person,391,22,476,331
jtl24920.JPEG,640,480,person,282,56,373,415
positivos1307.jpg,227,227,person,98,1,206,227
jtl25380.JPEG,640,480,person,395,32,492,415
positivos136.jpg,227,227,person,132,1,215,204
jtl48150.JPEG,672,376,person,293,13,392,336
jtl52120.JPEG,672,376,person,327,9,399,314
positivos1449.jpg,227,227,person,1,1,159,227
positivos2140.jpg,227,227,person,61,1,167,219
jtl21870.JPEG,640,480,person,339,13,445,444
positivos678.jpg,227,227,person,103,2,178,175
jtl44030.JPEG,672,376,person,251,0,372,370
jtl1190.JPEG,672,376,person,299,34,366,321
jtl16010.JPEG,640,480,person,423,35,523,425
jtl28840.JPEG,640,480,person,293,10,393,400
jtl40530.JPEG,672,376,person,291,0,367,318
jtl37960.JPEG,672,376,person,278,0,386,340
jtl5490.JPEG,640,480,person,372,34,472,424
jtl35030.JPEG,672,376,person,252,0,346,370
jtl46960.JPEG,672,376,person,273,0,376,332
jtl31530.JPEG,640,480,person,327,24,427,414
jtl6760.JPEG,640,480,person,102,34,202,424
jtl270.JPEG,672,376,person,143,73,165,297
jtl23120.JPEG,640,480,person,313,68,395,394
jtl38500.JPEG,672,376,person,348,34,424,307
jtl27420.JPEG,640,480,person,180,48,280,438
jtl50870.JPEG,672,376,person,293,13,365,331
jtl18820.JPEG,640,480,person,256,54,329,413
jtl50680.JPEG,672,376,person,360,9,445,318
jtl55920.JPEG,672,376,person,312,4,415,336
positivos1298.jpg,227,227,person,35,1,198,227
positivos917.jpg,227,227,person,3,1,100,195
jtl19280.JPEG,640,480,person,233,39,318,416
jtl26070.JPEG,640,480,person,318,55,400,405
jtl46790.JPEG,672,376,person,287,13,381,345
jtl3630.JPEG,672,376,person,296,16,377,348
jtl34460.JPEG,672,376,person,372,0,457,349
jtl43830.JPEG,672,376,person,291,45,372,305
jtl42290.JPEG,672,376,person,376,36,457,318
jtl7330.JPEG,672,376,person,354,31,417,313
jtl30160.JPEG,640,480,person,310,12,410,402
positivos2008.jpg,227,227,person,1,1,148,227
jtl48030.JPEG,672,376,person,281,9,362,332
positivos1501.jpg,227,227,person,1,1,103,227
positivos1267.jpg,227,227,person,155,18,210,177
jtl9490.JPEG,672,376,person,255,0,358,367
jtl53410.JPEG,672,376,person,357,25,433,303
positivos730.jpg,227,227,person,1,11,40,175
jtl41000.JPEG,672,376,person,278,0,354,282
positivos1515.jpg,227,227,person,14,1,183,192
jtl32950.JPEG,640,480,person,263,37,363,427
jtl17520.JPEG,640,480,person,285,44,385,434
positivos2034.jpg,227,227,person,1,1,166,227
jtl40450.JPEG,672,376,person,269,36,354,332
jtl37800.JPEG,672,376,person,282,13,363,331
jtl28920.JPEG,640,480,person,303,9,403,399
jtl16170.JPEG,640,480,person,296,44,396,434
jtl29380.JPEG,640,480,person,332,39,432,429
jtl44150.JPEG,672,376,person,230,3,311,312
positivos718.jpg,227,227,person,45,5,98,175
jtl21910.JPEG,640,480,person,281,50,366,403
positivos1529.jpg,227,227,person,1,1,143,227
jtl38070.JPEG,672,376,person,354,3,459,363
jtl27150.JPEG,640,480,person,250,46,350,436
jtl19900.JPEG,640,480,person,89,0,210,470
positivos1918.jpg,227,227,person,30,1,152,227
jtl23450.JPEG,640,480,person,231,99,298,368
jtl700.JPEG,672,376,person,0,0,0,0
positivos283.jpg,227,227,person,13,1,88,192
jtl31040.JPEG,640,480,person,248,7,348,397
jtl11390.JPEG,672,376,person,278,9,377,332
jtl10930.JPEG,672,376,person,381,0,471,367
jtl2710.JPEG,672,376,person,305,43,372,316
jtl35540.JPEG,672,376,person,399,27,475,282
jtl42910.JPEG,672,376,person,170,4,273,340
jtl15690.JPEG,640,480,person,306,39,406,429
jtl47840.JPEG,672,376,person,360,0,459,345
jtl30410.JPEG,640,480,person,311,13,411,403
jtl15860.JPEG,640,480,person,266,36,366,426
positivos1924.jpg,227,227,person,128,1,227,227
jtl34110.JPEG,640,480,person,305,36,405,426
jtl39420.JPEG,672,376,person,296,31,368,277
jtl26500.JPEG,640,480,person,298,48,398,438
jtl51950.JPEG,672,376,person,355,0,436,345
jtl22000.JPEG,640,480,person,268,4,386,453
jtl37380.JPEG,672,376,person,305,31,359,300
positivos1065.jpg,227,227,person,4,1,127,227
jtl45070.JPEG,672,376,person,332,18,404,314
jtl13550.JPEG,672,376,person,336,4,444,331
positivos1703.jpg,227,227,person,89,1,179,227
jtl33680.JPEG,640,480,person,295,36,395,426
positivos254.jpg,227,227,person,108,22,151,169
jtl41570.JPEG,672,376,person,272,31,330,304
jtl36920.JPEG,672,376,person,300,4,390,362
jtl29800.JPEG,640,480,person,289,18,389,408
jtl21290.JPEG,640,480,person,542,31,639,444
jtl53160.JPEG,672,376,person,330,116,411,327
jtl25790.JPEG,640,480,person,140,12,261,458
positivos526.jpg,227,227,person,1,1,187,227
jtl48540.JPEG,672,376,person,330,54,442,257
jtl52530.JPEG,672,376,person,351,0,472,332
jtl25960.JPEG,640,480,person,232,48,320,416
positivos268.jpg,227,227,person,114,1,189,188
jtl49110.JPEG,672,376,person,290,0,383,332
jtl1580.JPEG,672,376,person,0,31,40,331
jtl44420.JPEG,672,376,person,237,0,322,336
jtl16400.JPEG,640,480,person,218,36,318,426
jtl5080.JPEG,640,480,person,111,38,211,428
jtl12100.JPEG,672,376,person,287,0,381,367
jtl10070.JPEG,672,376,person,314,0,422,367
jtl14570.JPEG,672,376,person,305,4,435,362
jtl31900.JPEG,640,480,person,249,30,349,420
jtl39390.JPEG,672,376,person,202,0,332,345
jtl19040.JPEG,640,480,person,329,113,399,391
jtl54140.JPEG,672,376,person,349,4,439,318
jtl38930.JPEG,672,376,person,418,0,528,354
jtl27810.JPEG,640,480,person,291,62,391,452
jtl22940.JPEG,640,480,person,330,109,400,354
jtl18410.JPEG,640,480,person,303,12,400,425
positivos241.jpg,227,227,person,75,1,186,227
jtl51010.JPEG,672,376,person,330,0,406,327
positivos1070.jpg,227,227,person,1,1,100,226
positivos1064.jpg,227,227,person,1,1,67,225
jtl43400.JPEG,672,376,person,381,22,462,304
jtl34850.JPEG,672,376,person,399,18,475,273
jtl11420.JPEG,672,376,person,278,4,363,327
jtl47100.JPEG,672,376,person,281,0,384,363
jtl15120.JPEG,672,376,person,309,0,412,367
jtl52280.JPEG,672,376,person,285,61,379,325
positivos1931.jpg,227,227,person,51,1,212,227
jtl20170.JPEG,640,480,person,307,12,425,419
jtl53820.JPEG,672,376,person,305,22,404,327
jtl44390.JPEG,672,376,person,302,9,384,303
jtl29140.JPEG,640,480,person,282,27,382,417
jtl40690.JPEG,672,376,person,340,4,430,327
jtl5730.JPEG,640,480,person,216,34,316,424
positivos1925.jpg,227,227,person,95,1,206,227
jtl45930.JPEG,672,376,person,269,21,345,299
jtl32560.JPEG,640,480,person,244,37,344,427
jtl37430.JPEG,672,376,person,323,6,417,330
jtl40860.JPEG,672,376,person,282,22,394,336
jtl28510.JPEG,640,480,person,282,5,382,395
jtl12840.JPEG,672,376,person,323,9,422,349
jtl33130.JPEG,640,480,person,249,43,349,433
jtl4360.JPEG,640,480,person,119,32,219,422
jtl21520.JPEG,640,480,person,419,0,567,473
jtl49850.JPEG,672,376,person,326,0,425,340
jtl9650.JPEG,672,376,person,296,18,399,354
jtl25020.JPEG,640,480,person,187,39,287,416
positivos296.jpg,227,227,person,58,1,221,227
jtl50130.JPEG,672,376,person,397,0,509,367
positivos719.jpg,227,227,person,44,1,169,227
positivos1528.jpg,227,227,person,1,1,98,169
jtl54430.JPEG,672,376,person,355,4,436,344
positivos2021.jpg,227,227,person,79,1,222,227
jtl3180.JPEG,672,376,person,175,0,260,363
jtl46020.JPEG,672,376,person,390,0,493,354
jtl14000.JPEG,672,376,person,348,3,481,369
jtl7480.JPEG,672,376,person,273,9,349,287
jtl35970.JPEG,672,376,person,367,0,457,323
jtl35780.JPEG,672,376,person,336,0,426,336
jtl15450.JPEG,640,480,person,120,46,220,436
positivos1272.jpg,227,227,person,162,8,215,180
jtl30820.JPEG,640,480,person,353,20,453,410
jtl31280.JPEG,640,480,person,393,4,493,394
jtl11150.JPEG,672,376,person,282,0,461,367
positivos1514.jpg,227,227,person,1,1,117,227
jtl43170.JPEG,672,376,person,260,0,390,340
jtl23690.JPEG,640,480,person,242,42,327,419
jtl39810.JPEG,672,376,person,157,0,242,336
jtl51560.JPEG,672,376,person,261,7,355,339
jtl26930.JPEG,640,480,person,298,62,398,452
jtl18160.JPEG,640,480,person,199,30,287,431
jtl27390.JPEG,640,480,person,135,47,235,437
jtl55060.JPEG,672,376,person,320,31,396,309
positivos1266.jpg,227,227,person,76,1,227,227
positivos902.jpg,227,227,person,141,13,206,179
jtl36510.JPEG,672,376,person,309,4,403,327
jtl41940.JPEG,672,376,person,332,40,417,286
jtl29430.JPEG,640,480,person,339,2,439,392
jtl1740.JPEG,672,376,person,248,0,329,363
jtl24100.JPEG,640,480,person,328,34,410,327
jtl20400.JPEG,640,480,person,270,0,388,449
jtl48970.JPEG,672,376,person,390,0,489,327
positivos1299.jpg,227,227,person,83,1,148,194
jtl8770.JPEG,672,376,person,340,18,425,296
jtl48780.JPEG,672,376,person,303,45,375,318
jtl25550.JPEG,640,480,person,466,48,563,431
jtl21050.JPEG,640,480,person,250,17,356,436
jtl16830.JPEG,640,480,person,139,58,239,448
jtl44810.JPEG,672,376,person,166,0,278,363
jtl13790.JPEG,672,376,person,299,0,408,370
jtl33440.JPEG,640,480,person,265,47,365,437
jtl17290.JPEG,640,480,person,255,60,355,450
jtl37140.JPEG,672,376,person,390,27,466,282
jtl28060.JPEG,640,480,person,232,35,332,425
jtl10460.JPEG,672,376,person,354,0,462,367
jtl35810.JPEG,672,376,person,246,6,327,333
jtl46140.JPEG,672,376,person,332,0,462,367
positivos2155.jpg,227,227,person,20,1,172,212
positivos2141.jpg,227,227,person,55,1,213,227
jtl19450.JPEG,640,480,person,384,24,472,428
jtl39780.JPEG,672,376,person,394,22,470,277
jtl23900.JPEG,640,480,person,289,17,407,424
jtl54550.JPEG,672,376,person,333,0,414,345
positivos1448.jpg,227,227,person,101,1,166,142
jtl50050.JPEG,672,376,person,314,4,395,331
positivos679.jpg,227,227,person,1,1,47,189
jtl55100.JPEG,672,376,person,327,36,390,309
positivos651.jpg,227,227,person,95,1,227,227
positivos889.jpg,227,227,person,1,1,91,227
jtl18000.JPEG,640,480,person,179,55,270,426
jtl51400.JPEG,672,376,person,327,51,399,339
jtl26850.JPEG,640,480,person,235,47,335,437
jtl39970.JPEG,672,376,person,278,4,377,358
jtl43010.JPEG,672,376,person,314,0,390,323
positivos1474.jpg,227,227,person,92,1,171,182
jtl11030.JPEG,672,376,person,323,4,408,344
positivos123.jpg,227,227,person,81,2,129,175
jtl30940.JPEG,640,480,person,276,31,376,421
jtl8610.JPEG,672,376,person,323,18,395,314
jtl52690.JPEG,672,376,person,294,0,357,349
jtl20560.JPEG,640,480,person,297,104,370,379
jtl13800.JPEG,672,376,person,417,0,556,367
jtl44780.JPEG,672,376,person,282,0,363,349
jtl29550.JPEG,640,480,person,303,25,403,415
jtl41820.JPEG,672,376,person,182,0,303,370
positivos2182.jpg,227,227,person,70,1,200,227
positivos862.jpg,227,227,person,153,1,227,218
jtl5320.JPEG,640,480,person,267,19,367,409
jtl32170.JPEG,640,480,person,257,40,357,430
jtl28100.JPEG,640,480,person,197,35,297,425
jtl37020.JPEG,672,376,person,264,0,358,349
jtl33520.JPEG,640,480,person,333,36,433,426
jtl4770.JPEG,640,480,person,151,34,251,424
jtl16950.JPEG,640,480,person,187,47,287,437
jtl9240.JPEG,672,376,person,197,0,327,367
jtl25430.JPEG,640,480,person,309,69,397,383
jtl52860.JPEG,672,376,person,323,0,444,332
jtl27970.JPEG,640,480,person,211,47,311,437
jtl38850.JPEG,672,376,person,302,0,396,327
positivos1886.jpg,227,227,person,67,1,214,227
jtl54020.JPEG,672,376,person,260,9,350,341
positivos1138.jpg,227,227,person,1,1,124,227
jtl19120.JPEG,640,480,person,266,31,378,414
jtl31860.JPEG,640,480,person,281,5,381,395
jtl3590.JPEG,672,376,person,0,0,0,0
jtl14410.JPEG,672,376,person,358,0,452,367
jtl42130.JPEG,672,376,person,525,0,618,305
jtl7090.JPEG,672,376,person,330,60,400,350
positivos1892.jpg,227,227,person,41,1,144,179
jtl10110.JPEG,672,376,person,436,4,535,349
positivos1662.jpg,227,227,person,1,1,105,227
jtl15040.JPEG,672,376,person,349,0,443,367
jtl47060.JPEG,672,376,person,345,0,439,363
positivos335.jpg,227,227,person,45,26,102,166
jtl11540.JPEG,672,376,person,375,0,480,367
positivos453.jpg,227,227,person,65,1,176,227
jtl43560.JPEG,672,376,person,302,19,387,283
jtl34930.JPEG,672,376,person,296,13,399,345
positivos1104.jpg,227,227,person,50,1,180,227
jtl23280.JPEG,640,480,person,300,37,397,423
positivos321.jpg,227,227,person,1,1,71,201
jtl18570.JPEG,640,480,person,271,28,368,411
jtl22820.JPEG,640,480,person,209,53,288,424
positivos1676.jpg,227,227,person,22,1,139,227
jtl55470.JPEG,672,376,person,355,6,422,311
jtl45850.JPEG,672,376,person,215,0,309,349
jtl32400.JPEG,640,480,person,288,37,388,427
positivos1845.jpg,227,227,person,92,1,195,155
jtl5650.JPEG,640,480,person,252,18,352,408
jtl17870.JPEG,640,480,person,245,91,345,481
jtl29020.JPEG,640,480,person,279,34,379,424
jtl36100.JPEG,672,376,person,399,18,475,273
jtl1350.JPEG,672,376,person,266,22,342,362
jtl24510.JPEG,640,480,person,307,77,395,391
jtl53940.JPEG,672,376,person,321,3,384,352
jtl20010.JPEG,640,480,person,245,71,327,391
jtl8360.JPEG,672,376,person,318,18,399,323
positivos1689.jpg,227,227,person,44,6,109,184
jtl48390.JPEG,672,376,person,333,6,400,329
jtl25140.JPEG,640,480,person,259,24,365,443
jtl9730.JPEG,672,376,person,354,13,462,340
jtl49930.JPEG,672,376,person,354,0,444,314
jtl21440.JPEG,640,480,person,237,18,343,437
positivos490.jpg,227,227,person,163,1,227,193
jtl33050.JPEG,640,480,person,191,42,291,432
jtl13380.JPEG,672,376,person,417,9,511,341
jtl28470.JPEG,640,480,person,293,27,393,417
jtl37550.JPEG,672,376,person,269,0,345,282
jtl40900.JPEG,672,376,person,293,0,383,318
jtl28300.JPEG,640,480,person,343,5,443,395
jtl37220.JPEG,672,376,person,302,4,396,331
positivos492.jpg,227,227,person,14,1,185,227
jtl33720.JPEG,640,480,person,254,37,354,427
jtl36880.JPEG,672,376,person,354,0,457,354
jtl21330.JPEG,640,480,person,251,11,372,454
jtl9040.JPEG,672,376,person,196,9,277,367
jtl25630.JPEG,640,480,person,244,18,350,437
jtl8410.JPEG,672,376,person,278,34,336,330
jtl52490.JPEG,672,376,person,300,0,399,332
jtl20760.JPEG,640,480,person,428,2,576,475
jtl24260.JPEG,640,480,person,452,34,549,417
positivos1847.jpg,227,227,person,29,1,227,227
jtl1420.JPEG,672,376,person,0,0,0,0
jtl44580.JPEG,672,376,person,251,4,350,318
positivos1853.jpg,227,227,person,96,1,208,188
jtl29750.JPEG,640,480,person,357,28,457,418
jtl36670.JPEG,672,376,person,273,4,372,358
jtl5120.JPEG,640,480,person,314,34,414,424
jtl40080.JPEG,672,376,person,309,0,399,358
jtl32370.JPEG,640,480,person,273,20,373,410
positivos1106.jpg,227,227,person,133,1,227,227
jtl55300.JPEG,672,376,person,342,0,423,345
positivos451.jpg,227,227,person,1,1,67,227
jtl20.JPEG,672,376,person,275,63,333,291
jtl51600.JPEG,672,376,person,323,0,413,323
positivos1660.jpg,227,227,person,64,1,180,197
jtl43210.JPEG,672,376,person,353,18,423,291
jtl11230.JPEG,672,376,person,300,18,385,341
jtl10890.JPEG,672,376,person,245,0,366,370
jtl47710.JPEG,672,376,person,294,9,415,341
jtl7910.JPEG,672,376,person,282,0,385,318
jtl2840.JPEG,672,376,person,281,3,357,343
jtl10660.JPEG,672,376,person,236,4,357,362
jtl42640.JPEG,672,376,person,309,40,385,331
jtl850.JPEG,672,376,person,269,3,345,343
jtl46340.JPEG,672,376,person,233,6,315,324
jtl39580.JPEG,672,376,person,418,0,530,300
jtl19650.JPEG,640,480,person,271,32,368,409
jtl54750.JPEG,672,376,person,287,3,377,348
positivos1648.jpg,227,227,person,57,1,165,227
jtl50250.JPEG,672,376,person,433,31,509,309
jtl48190.JPEG,672,376,person,275,16,360,321
jtl25340.JPEG,640,480,person,523,36,620,449
positivos38.jpg,227,227,person,1,1,101,209
jtl9530.JPEG,672,376,person,314,0,422,358
positivos690.jpg,227,227,person,82,1,226,227
jtl21640.JPEG,640,480,person,235,54,356,398
positivos848.jpg,227,227,person,4,8,74,177
jtl4000.JPEG,640,480,person,177,32,277,422
positivos684.jpg,227,227,person,1,1,100,227
jtl13180.JPEG,672,376,person,309,0,412,367
jtl33250.JPEG,640,480,person,358,47,458,437
jtl28670.JPEG,640,480,person,397,5,497,395
jtl17480.JPEG,640,480,person,327,53,427,443
jtl37750.JPEG,672,376,person,309,4,385,282
jtl32600.JPEG,640,480,person,248,36,348,426
positivos2194.jpg,227,227,person,90,1,223,227
jtl28880.JPEG,640,480,person,196,23,296,413
jtl29220.JPEG,640,480,person,329,28,429,418
jtl36300.JPEG,672,376,person,363,0,462,314
positivos874.jpg,227,227,person,1,1,62,197
jtl1150.JPEG,672,376,person,0,31,40,331
jtl24710.JPEG,640,480,person,217,15,314,428
positivos860.jpg,227,227,person,1,2,39,187
positivos2180.jpg,227,227,person,63,1,189,180
jtl20210.JPEG,640,480,person,348,5,442,424
jtl8160.JPEG,672,376,person,255,4,345,313
positivos10.jpg,227,227,person,92,6,147,170
jtl35190.JPEG,672,376,person,345,4,435,327
jtl15240.JPEG,672,376,person,318,27,399,336
jtl47260.JPEG,672,376,person,372,3,462,321
jtl31490.JPEG,640,480,person,298,12,398,402
jtl11740.JPEG,672,376,person,318,0,412,363
positivos653.jpg,227,227,person,73,1,144,190
jtl23080.JPEG,640,480,person,270,72,355,425
jtl51370.JPEG,672,376,person,343,3,451,335
positivos121.jpg,227,227,person,92,1,195,216
jtl27580.JPEG,640,480,person,274,62,374,452
jtl18770.JPEG,640,480,person,312,96,382,374
jtl55670.JPEG,672,376,person,346,28,413,315
positivos1476.jpg,227,227,person,57,1,186,227
jtl50720.JPEG,672,376,person,376,3,466,321
positivos109.jpg,227,227,person,97,1,163,190
jtl18980.JPEG,640,480,person,238,19,344,438
jtl55880.JPEG,672,376,person,345,0,435,345
jtl54220.JPEG,672,376,person,323,0,399,327
positivos1338.jpg,227,227,person,102,1,227,227
jtl19320.JPEG,640,480,person,115,18,212,431
jtl46630.JPEG,672,376,person,227,0,311,340
jtl3790.JPEG,640,480,person,342,34,442,424
jtl6830.JPEG,672,376,person,233,27,300,305
jtl43990.JPEG,672,376,person,282,0,412,367
jtl14610.JPEG,672,376,person,305,0,390,340
jtl42330.JPEG,672,376,person,296,0,386,305
jtl10310.JPEG,672,376,person,321,0,411,367
jtl37630.JPEG,672,376,person,273,0,372,354
jtl28710.JPEG,640,480,person,345,2,445,392
jtl32990.JPEG,640,480,person,248,20,348,410
jtl33330.JPEG,640,480,person,325,36,425,426
jtl4160.JPEG,640,480,person,231,34,331,424
jtl21720.JPEG,640,480,person,250,68,344,382
jtl24880.JPEG,640,480,person,207,28,295,429
jtl9450.JPEG,672,376,person,260,0,376,367
